merchant_id,industry,tier,region,plan,tenure_months,avg_monthly_txn,avg_ticket_size,monthly_revenue,days_since_last_txn,revenue_trend_pct,support_tickets_90d,avg_resolution_hours,satisfaction_score,failed_payments_90d,account_manager_calls_90d,features_adopted,integration_active,churned
M101002,Retail,Medium,North,Standard,34,148,111.32,16475.36,38,14.7,2,13.3,4.8,0,0,2,1,1
M101003,Retail,Small,South,Plus,3,73,30.79,2247.67,44,-18.5,0,10.6,9.0,0,1,7,0,0
M101004,Services,Small,South,Plus,43,51,95.78,4884.78,15,-13.3,1,3.4,7.1,1,4,1,1,0
M101005,Food & Beverage,Small,East,Standard,52,41,30.57,1253.37,12,-8.2,3,24.1,7.0,1,2,3,0,0
M101006,Travel,Small,East,Plus,14,77,89.49,6890.73,10,-60.0,1,14.0,4.7,0,2,1,1,1
M101007,Food & Beverage,Small,West,Standard,58,79,31.37,2478.23,8,10.2,4,5.3,6.8,1,3,5,1,0
M101008,eCommerce,Small,West,Premium,48,39,86.7,3381.3,24,17.0,2,3.7,6.4,1,0,7,1,0
M101009,Food & Beverage,Medium,West,Premium,44,219,124.72,27313.68,7,11.0,4,28.7,9.5,0,3,8,0,0
M101010,Services,Small,North,Standard,20,33,124.98,4124.34,6,23.7,3,9.9,6.0,0,0,1,1,1
M101011,Services,Small,North,Plus,8,36,110.28,3970.08,8,-6.8,2,12.7,8.8,0,0,8,0,0
M101012,Food & Beverage,Enterprise,West,Plus,26,713,54.87,39122.31,15,42.8,3,7.6,9.1,0,0,2,0,1
M101013,Health,Small,West,Premium,48,24,38.57,925.68,16,-15.6,2,51.3,6.9,1,1,3,0,1
M101014,Food & Beverage,Medium,South,Standard,35,120,11.030000000000001,1323.6,23,-1.9,3,12.8,6.0,2,1,3,1,0
M101015,Retail,Small,North,Plus,39,58,50.17,2909.86,14,-4.1,1,7.7,10.0,0,2,4,0,0
M101016,Services,Small,East,Premium,47,23,91.91,2113.93,4,7.1,5,25.4,9.5,1,0,1,1,0
M101017,eCommerce,Small,East,Standard,20,79,75.13,5935.27,11,-2.3,2,5.8,7.9,0,1,3,0,1
M101018,Retail,Small,West,Plus,3,31,160.25,4967.75,15,0.7,3,24.9,5.6,0,4,3,1,0
M101019,Food & Beverage,Medium,East,Standard,53,404,40.72,16450.88,9,-11.9,2,10.8,5.7,0,0,6,1,0
M101020,Travel,Small,West,Plus,37,35,129.34,4526.9,19,-6.6,4,21.5,7.3,1,0,7,0,1
M101021,eCommerce,Small,West,Standard,34,23,52.36,1204.28,1,-46.2,0,12.1,7.1,2,2,1,1,1
M101022,Health,Small,North,Premium,34,63,30.5,1921.5,14,20.7,3,11.6,7.3,0,2,4,1,1
M101023,Services,Enterprise,North,Standard,51,1960,64.17,125773.2,33,-19.5,2,4.5,5.2,1,0,8,0,0
M101024,Services,Medium,West,Standard,46,160,74.1,11856.0,29,-7.8,3,14.5,6.9,0,1,8,1,0
M101025,Food & Beverage,Enterprise,North,Premium,40,1068,104.81,111937.08,17,-20.3,1,6.1,9.1,0,1,5,1,1
M101026,Health,Medium,North,Plus,47,160,40.63,6500.8,16,15.5,2,13.0,8.3,0,0,7,1,0
M101027,Food & Beverage,Medium,West,Plus,18,211,64.16,13537.76,21,-9.0,3,21.8,5.8,0,0,3,0,0
M101028,eCommerce,Small,North,Plus,42,42,55.4,2326.8,6,-50.8,2,16.8,6.6,0,1,7,1,0
M101029,Food & Beverage,Enterprise,North,Standard,58,1061,45.09,47840.49,27,9.2,0,0.3,5.2,0,1,1,1,0
M101030,Services,Small,North,Plus,14,21,122.21,2566.41,37,-13.4,3,11.0,6.0,3,0,5,1,1
M101031,eCommerce,Small,South,Standard,34,33,74.68,2464.44,14,2.5,0,5.7,6.8,2,2,5,1,0
M101032,Services,Medium,East,Standard,41,281,14.28,4012.68,17,21.3,2,8.7,8.2,0,3,2,1,0
M101033,Travel,Small,East,Premium,31,37,64.72999999999999,2395.01,24,-18.7,1,12.6,5.8,0,0,5,1,0
M101034,Food & Beverage,Small,West,Plus,58,36,21.09,759.24,8,1.9,2,9.0,5.5,0,0,8,0,1
M101035,Services,Small,East,Standard,24,29,61.26,1776.54,38,-14.0,2,7.2,8.5,1,1,6,0,1
M101036,Food & Beverage,Small,West,Standard,13,32,23.2,742.4,48,24.7,1,4.1,6.7,0,2,2,1,0
M101037,Food & Beverage,Medium,North,Premium,9,360,74.86,26949.6,22,4.7,0,7.1,5.9,2,2,5,1,0
M101038,Food & Beverage,Small,South,Standard,51,27,20.91,564.57,40,2.5,1,18.4,8.0,0,1,6,1,0
M101039,Retail,Medium,South,Standard,41,283,31.49,8911.67,6,-24.3,1,19.0,7.4,1,1,5,1,1
M101040,Retail,Small,North,Standard,35,41,84.08,3447.28,18,19.5,0,12.3,6.7,2,2,2,1,0
M101041,Services,Medium,West,Standard,26,240,54.88,13171.2,2,22.3,1,2.2,6.9,0,2,3,1,0
M101042,Services,Small,North,Standard,25,31,24.43,757.33,11,-13.9,3,15.0,7.5,1,0,4,0,1
M101043,Services,Enterprise,South,Premium,56,1061,118.06,125261.66,11,6.4,1,27.1,7.1,1,3,2,0,0
M101044,Retail,Small,South,Standard,41,40,43.61,1744.4,9,15.9,1,4.4,7.7,0,0,4,1,0
M101045,Food & Beverage,Small,North,Plus,57,33,47.73,1575.09,6,51.8,4,11.6,7.2,0,2,3,1,0
M101046,Retail,Small,West,Plus,48,45,50.15,2256.75,22,11.6,0,17.3,5.8,1,3,2,1,0
M101047,eCommerce,Small,North,Plus,46,47,78.21,3675.87,8,3.0,2,3.6,6.5,0,0,3,0,0
M101048,Travel,Small,North,Plus,33,86,45.5,3913.0,22,-0.4,0,6.9,7.0,1,0,1,1,1
M101049,Retail,Medium,South,Plus,15,242,51.26,12404.92,14,0.9,2,32.3,4.4,3,2,7,0,0
M101050,Services,Enterprise,North,Plus,39,614,99.34,60994.76,19,19.9,1,28.8,4.4,0,2,1,1,0
M101051,Retail,Medium,West,Plus,43,331,92.75,30700.25,10,-16.4,1,29.0,6.0,2,2,1,0,0
M101052,Retail,Small,North,Plus,31,37,49.53,1832.61,14,23.5,3,10.6,8.7,2,2,3,0,0
M101053,Retail,Small,South,Plus,2,81,50.48,4088.88,54,-30.9,1,24.9,3.0,1,2,6,1,1
M101054,Food & Beverage,Medium,South,Plus,57,368,11.469999999999999,4220.96,19,17.7,0,11.7,6.4,1,0,4,0,0
M101055,Services,Medium,North,Standard,49,184,60.67,11163.28,38,23.8,0,4.6,7.8,0,1,1,1,0
M101056,Travel,Small,North,Plus,21,51,85.8,4375.8,37,20.7,2,8.3,8.9,0,1,3,1,0
M101057,Retail,Enterprise,East,Plus,30,975,44.16,43056.0,5,8.9,2,16.0,9.7,1,2,1,1,1
M101058,Services,Small,North,Standard,8,40,108.62,4344.8,36,11.7,0,1.1,7.1,2,0,4,0,0
M101059,eCommerce,Medium,North,Premium,56,279,19.57,5460.03,14,-5.8,2,11.1,10.0,0,2,3,1,0
M101060,Health,Enterprise,South,Standard,14,1772,32.730000000000004,57997.56,11,-21.7,6,18.0,7.4,0,1,8,0,0
M101061,Services,Medium,South,Standard,23,301,104.02,31310.02,6,8.5,1,16.7,8.1,0,0,3,1,1
M101062,Retail,Small,South,Premium,26,41,83.97,3442.77,5,4.5,4,6.4,5.6,1,2,5,1,0
M101063,Services,Medium,West,Standard,16,525,18.880000000000003,9912.0,21,23.3,1,10.0,7.8,0,1,2,1,0
M101064,Food & Beverage,Small,South,Standard,38,35,21.04,736.4,5,-0.1,2,21.3,8.0,1,1,4,1,1
M101065,Health,Medium,East,Standard,59,125,75.5,9437.5,22,6.5,2,37.7,4.6,0,4,8,1,0
M101066,Food & Beverage,Small,West,Premium,51,24,67.2,1612.8,2,9.3,0,4.6,3.2,1,1,1,1,1
M101067,eCommerce,Medium,North,Standard,32,369,47.29,17450.01,7,15.6,2,26.0,6.5,0,1,3,1,0
M101068,Retail,Enterprise,East,Plus,8,1168,106.61,124520.48,13,23.9,0,18.2,6.3,0,0,3,1,0
M101069,Food & Beverage,Small,South,Plus,51,42,37.44,1572.48,16,-18.0,3,29.9,8.3,0,0,4,1,0
M101070,Travel,Small,East,Plus,16,33,14.72,485.76,7,18.4,5,7.2,6.4,0,0,4,1,0
M101071,Services,Medium,North,Premium,54,188,78.19,14699.72,5,-1.0,2,18.6,5.5,0,0,8,1,0
M101072,Food & Beverage,Small,South,Plus,24,30,87.69,2630.7,12,17.1,3,26.8,4.4,0,1,2,0,0
M101073,Health,Small,North,Standard,31,47,38.68,1817.96,9,35.5,2,12.1,6.0,1,4,3,0,0
M101074,Travel,Small,West,Premium,26,39,27.64,1077.96,10,-43.4,6,14.8,10.0,0,1,4,1,0
M101075,Food & Beverage,Small,East,Plus,27,47,15.13,711.11,23,29.7,0,10.8,4.5,1,2,5,0,0
M101076,Services,Medium,North,Standard,10,248,54.3,13466.4,33,0.4,1,23.1,4.3,1,2,1,1,1
M101077,Food & Beverage,Medium,East,Standard,33,190,65.39,12424.1,11,-15.8,0,4.8,7.3,1,1,6,1,0
M101078,Services,Small,West,Plus,24,24,91.15,2187.6,23,-6.6,2,6.9,10.0,1,1,5,1,1
M101079,Food & Beverage,Small,East,Standard,51,23,67.57,1554.11,10,-19.7,1,1.9,8.7,1,0,3,1,1
M101080,Retail,Small,South,Plus,29,115,40.42,4648.3,9,14.2,1,10.1,9.6,2,2,4,1,0
M101081,Travel,Small,West,Standard,57,67,60.67,4064.89,12,-19.8,2,4.9,6.7,0,1,1,0,0
M101082,Travel,Medium,North,Plus,18,352,93.64,32961.28,30,29.5,2,11.5,4.8,0,2,6,0,0
M101083,eCommerce,Small,North,Standard,20,32,64.92,2077.44,4,18.2,0,4.0,6.7,0,1,7,0,0
M101084,Health,Small,North,Premium,3,40,86.41,3456.4,3,8.0,2,8.5,7.0,0,1,8,1,0
M101085,eCommerce,Enterprise,West,Standard,44,902,28.41,25625.82,43,-41.8,2,9.4,7.1,1,1,3,1,1
M101086,eCommerce,Small,East,Standard,5,25,76.56,1914.0,7,-26.1,2,13.6,6.6,0,0,3,1,1
M101087,eCommerce,Medium,East,Standard,17,179,67.64,12107.56,13,1.2,1,13.1,7.9,0,0,3,1,0
M101088,Food & Beverage,Small,East,Standard,54,64,45.24,2895.36,10,2.4,0,8.0,6.1,0,1,2,1,0
M101089,Food & Beverage,Small,South,Plus,37,54,94.58,5107.32,37,23.7,1,7.9,5.7,0,1,4,0,0
M101090,Retail,Small,North,Plus,33,28,143.33,4013.24,29,-60.0,2,8.4,5.3,1,0,1,0,1
M101091,Services,Medium,West,Standard,48,197,22.58,4448.26,5,-13.7,0,1.8,7.8,3,1,1,1,1
M101092,Food & Beverage,Medium,West,Premium,46,286,18.52,5296.72,16,21.4,2,24.4,6.5,0,1,3,1,0
M101093,Retail,Small,North,Standard,53,33,46.5,1534.5,19,-4.4,3,8.2,8.9,0,1,7,1,0
M101094,Services,Small,North,Standard,40,41,52.16,2138.56,22,-7.3,2,12.4,9.5,0,0,8,1,1
M101095,Food & Beverage,Small,East,Plus,27,46,54.33,2499.18,2,-32.5,2,5.4,5.4,3,2,7,1,0
M101096,Retail,Medium,North,Plus,8,252,37.95,9563.4,3,26.3,4,20.8,6.6,0,0,8,1,1
M101097,eCommerce,Medium,East,Plus,22,240,20.59,4941.6,23,-7.7,3,13.8,6.6,0,0,7,1,0
M101098,Travel,Medium,West,Standard,42,175,47.86,8375.5,5,27.1,3,16.2,4.3,0,1,6,1,0
M101099,Retail,Enterprise,South,Standard,15,990,52.39,51866.1,19,35.2,1,4.1,6.5,1,0,2,1,0
M101100,Retail,Small,South,Plus,40,27,45.58,1230.66,5,32.0,2,15.5,9.3,0,0,7,1,0
M101101,Food & Beverage,Medium,West,Standard,8,127,53.07,6739.89,3,2.3,2,3.6,6.4,3,0,8,1,1
M101102,eCommerce,Medium,South,Standard,4,211,61.46,12968.06,7,-7.7,2,7.9,5.9,1,0,4,0,1
M101103,eCommerce,Small,North,Premium,22,53,48.85,2589.05,14,-9.2,0,3.3,7.4,0,0,6,1,0
M101104,Retail,Enterprise,North,Plus,14,740,37.7,27898.0,18,46.3,2,12.5,8.4,0,0,4,1,0
M101105,eCommerce,Small,West,Standard,52,44,53.24,2342.56,20,-1.7,2,25.4,5.8,0,1,5,1,1
M101106,Retail,Medium,West,Standard,23,290,64.03999999999999,18571.6,25,26.2,0,14.8,7.1,0,2,1,1,0
M101107,Food & Beverage,Medium,North,Plus,25,116,55.84,6477.44,7,13.6,2,28.9,2.5,3,0,6,1,0
M101108,Health,Enterprise,West,Standard,24,1092,148.54,162205.68,24,-6.1,2,12.8,7.9,1,1,5,1,1
M101109,Retail,Small,North,Standard,19,71,66.52000000000001,4722.92,15,-2.6,1,17.4,7.1,0,1,7,1,0
M101110,Retail,Small,North,Standard,55,49,54.48,2669.52,17,29.0,2,22.3,7.9,3,2,3,0,0
M101111,Food & Beverage,Medium,South,Plus,44,114,34.67,3952.38,57,3.7,1,21.0,3.6,1,1,4,1,1
M101112,Services,Medium,South,Plus,10,277,35.129999999999995,9731.01,22,-7.0,2,5.1,6.9,1,0,2,0,1
M101113,Health,Small,West,Standard,13,31,45.64,1414.84,12,-14.8,3,8.1,8.7,0,0,5,1,0
M101114,Health,Medium,East,Standard,5,280,46.42,12997.6,11,10.0,4,23.1,5.6,1,1,8,1,0
M101115,Retail,Small,North,Plus,16,31,45.45,1408.95,14,-8.4,1,27.9,6.3,1,4,5,0,0
M101116,Retail,Medium,East,Plus,39,216,68.09,14707.44,4,16.1,3,7.8,6.6,2,2,8,0,0
M101117,eCommerce,Medium,West,Plus,56,182,92.93,16913.26,19,59.0,1,6.0,6.7,0,2,1,0,0
M101118,Retail,Small,East,Standard,29,40,78.33,3133.2,14,14.4,1,15.8,8.7,1,2,6,1,0
M101119,Travel,Small,North,Plus,5,33,73.49,2425.17,17,42.7,0,6.7,5.0,0,1,1,0,1
M101120,Services,Enterprise,North,Premium,3,1110,32.53,36108.3,15,-12.7,1,20.4,6.5,0,2,4,1,1
M101121,Retail,Medium,South,Plus,25,146,100.36,14652.56,4,18.0,3,19.2,7.0,0,1,4,1,0
M101122,eCommerce,Enterprise,South,Standard,16,1425,34.25,48806.25,22,30.6,6,28.3,7.7,0,2,4,1,0
M101123,Retail,Small,South,Plus,35,43,63.19,2717.17,9,33.4,1,8.7,7.0,0,1,5,1,0
M101124,Food & Beverage,Enterprise,North,Standard,7,681,71.1,48419.1,27,31.1,3,10.0,8.7,0,1,7,1,0
M101125,Services,Small,North,Standard,14,57,101.94,5810.58,23,3.4,4,9.7,7.0,1,1,6,1,0
M101126,Services,Small,East,Standard,33,38,134.05,5093.9,41,22.6,5,32.2,6.2,0,1,1,1,1
M101127,eCommerce,Small,West,Premium,17,42,44.59,1872.78,14,-19.4,1,4.1,7.5,2,0,7,1,0
M101128,Services,Medium,East,Standard,22,288,60.37,17386.56,25,38.4,3,6.1,8.3,0,1,4,1,0
M101129,Health,Enterprise,South,Premium,14,1346,96.99,130548.54,44,-17.9,3,14.3,7.8,0,0,5,0,0
M101130,Health,Medium,West,Plus,4,331,140.28,46432.68,8,30.6,3,9.9,5.3,2,1,8,0,0
M101131,Services,Medium,East,Plus,21,199,47.26,9404.74,30,26.0,3,23.7,6.8,0,1,3,1,1
M101132,Retail,Small,East,Standard,20,57,33.46,1907.22,21,25.8,2,4.7,8.2,2,1,5,1,1
M101133,eCommerce,Small,East,Plus,54,42,24.41,1025.22,6,48.4,1,9.4,9.5,2,1,5,1,0
M101134,Health,Small,West,Standard,53,48,19.04,913.92,13,26.2,0,1.5,5.9,1,0,5,1,0
M101135,Food & Beverage,Small,East,Standard,26,46,36.66,1686.36,63,-26.2,2,9.6,8.0,1,1,3,0,1
M101136,Food & Beverage,Small,East,Standard,17,62,86.89,5387.18,29,16.0,2,12.9,6.4,2,3,6,1,1
M101137,Food & Beverage,Medium,East,Standard,25,283,89.61,25359.63,20,-38.6,5,15.2,7.1,0,4,7,1,0
M101138,Retail,Medium,West,Plus,36,188,66.52000000000001,12505.76,8,1.0,0,8.7,5.4,0,1,8,0,0
M101139,Services,Medium,West,Standard,23,176,46.11,8115.36,2,-6.3,1,16.9,6.7,0,1,4,1,0
M101140,Food & Beverage,Small,South,Standard,45,39,68.2,2659.8,5,17.0,2,6.4,7.8,0,1,2,1,0
M101141,eCommerce,Small,East,Premium,57,31,56.32,1745.92,15,-15.1,1,14.0,5.3,1,0,8,1,0
M101142,eCommerce,Small,North,Standard,24,28,47.32,1324.96,15,-14.4,2,10.8,9.4,0,2,5,0,0
M101143,eCommerce,Small,East,Standard,7,19,64.87,1232.53,34,14.0,2,9.7,4.6,1,2,2,0,0
M101144,Food & Beverage,Small,West,Standard,8,23,45.01,1035.23,7,28.8,2,16.3,7.6,2,0,7,0,1
M101145,Food & Beverage,Small,East,Standard,52,80,64.7,5176.0,6,3.1,3,14.7,3.0,1,2,6,1,0
M101146,eCommerce,Small,South,Plus,25,32,70.25,2248.0,22,54.1,0,13.5,6.5,0,0,7,0,0
M101147,eCommerce,Medium,East,Standard,20,428,79.54,34043.12,11,-4.6,1,35.2,6.6,0,3,4,0,0
M101148,Food & Beverage,Small,South,Standard,37,46,21.06,968.76,11,18.0,1,9.6,8.3,0,2,4,1,0
M101149,Travel,Small,South,Plus,57,39,101.09,3942.51,32,10.5,2,5.0,7.2,3,2,2,1,0
M101150,Retail,Small,North,Standard,26,24,52.37,1256.88,6,-4.5,2,6.5,6.9,0,1,4,0,0
M101151,Travel,Small,East,Premium,19,40,134.86,5394.4,29,31.9,4,30.9,7.0,0,3,5,1,0
M101152,Retail,Small,North,Premium,51,78,87.2,6801.6,20,-16.6,0,7.0,8.8,0,1,7,0,0
M101153,Retail,Small,South,Standard,5,69,34.010000000000005,2346.69,10,-42.7,3,19.2,8.8,1,0,2,0,1
M101154,Services,Medium,West,Standard,50,242,74.13,17939.46,14,0.2,1,10.4,5.0,0,3,1,1,0
M101155,Retail,Small,West,Standard,31,27,97.17,2623.59,7,-2.7,3,7.1,6.9,1,0,3,1,0
M101156,Retail,Enterprise,South,Standard,2,858,48.61,41707.38,12,26.4,0,11.0,3.5,2,2,2,1,1
M101157,Retail,Small,West,Standard,14,30,32.6,978.0,43,-24.5,1,6.4,5.1,4,1,4,0,1
M101158,Food & Beverage,Small,North,Plus,41,63,29.61,1865.43,8,14.5,3,9.4,6.0,0,0,6,1,0
M101159,eCommerce,Small,West,Standard,45,71,23.99,1703.29,3,11.9,2,11.6,8.4,1,0,3,0,0
M101160,Retail,Small,South,Standard,12,43,15.62,671.66,14,10.1,3,5.4,6.6,1,0,3,1,0
M101161,Services,Small,West,Standard,39,36,52.93,1905.48,38,26.0,2,17.8,6.2,0,2,4,1,0
M101162,eCommerce,Medium,West,Premium,59,378,30.47,11517.66,17,2.5,0,6.4,7.8,1,1,8,1,0
M101163,Retail,Small,East,Premium,41,28,38.71,1083.88,12,4.1,3,20.5,5.5,0,1,4,1,1
M101164,Retail,Medium,East,Standard,42,224,136.59,30596.16,11,12.9,2,18.9,3.5,1,0,6,0,0
M101165,Travel,Small,East,Plus,12,47,70.43,3310.21,29,0.8,4,12.9,5.8,2,0,1,1,0
M101166,eCommerce,Small,North,Standard,38,30,33.44,1003.2,19,-26.8,3,14.1,6.7,1,0,1,1,1
M101167,Services,Small,North,Plus,42,32,170.63,5460.16,22,-6.0,3,16.5,7.5,1,0,3,1,1
M101168,eCommerce,Small,South,Plus,7,31,64.43,1997.33,16,-2.7,1,8.2,6.9,0,1,5,0,1
M101169,Retail,Small,South,Premium,19,66,9.02,595.32,26,-9.4,1,2.5,8.2,1,0,4,0,1
M101170,Food & Beverage,Enterprise,East,Standard,53,2345,162.49,381039.05,43,-4.0,4,15.8,8.3,1,1,3,1,0
M101171,eCommerce,Medium,South,Standard,59,229,119.19,27294.51,14,7.0,0,19.9,8.4,2,1,5,1,0
M101172,Retail,Enterprise,East,Premium,11,1092,65.64,71678.88,18,-3.0,0,5.0,7.6,0,3,3,1,0
M101173,eCommerce,Small,North,Standard,44,32,52.69,1686.08,41,21.8,2,20.0,4.8,1,0,4,1,0
M101174,Services,Medium,North,Standard,30,220,86.26,18977.2,16,22.1,1,4.2,5.4,2,2,1,1,0
M101175,eCommerce,Medium,West,Plus,35,181,62.63,11336.03,29,-49.3,4,12.5,5.1,1,1,2,0,1
M101176,Food & Beverage,Medium,West,Plus,31,213,42.96,9150.48,7,-28.5,1,9.8,5.4,3,0,8,1,1
M101177,Food & Beverage,Enterprise,West,Plus,52,1387,41.5,57560.5,8,-49.9,2,11.8,7.2,1,2,5,0,1
M101178,Retail,Medium,South,Plus,27,191,93.69,17894.79,49,-3.0,1,5.5,10.0,1,0,3,1,0
M101179,Retail,Enterprise,East,Plus,35,1123,33.4,37508.2,24,-4.4,0,3.1,7.8,1,0,1,1,0
M101180,eCommerce,Medium,East,Standard,40,206,92.98,19153.88,13,6.3,3,11.5,6.9,1,0,7,0,0
M101181,Retail,Small,South,Plus,33,36,57.15,2057.4,9,21.5,1,15.4,8.4,0,0,3,1,0
M101182,Retail,Medium,East,Plus,52,189,21.55,4072.95,11,2.1,0,4.9,6.0,1,0,4,1,0
M101183,Retail,Small,East,Premium,15,52,96.99,5043.48,5,-10.3,1,9.7,8.8,1,0,5,0,1
M101184,Retail,Enterprise,South,Standard,56,646,33.89,21892.94,23,2.9,3,37.6,7.3,0,5,1,1,1
M101185,eCommerce,Medium,South,Standard,41,382,36.5,13943.0,21,-7.9,2,14.0,7.0,1,1,5,1,0
M101186,Food & Beverage,Small,South,Plus,57,42,49.87,2094.54,21,-29.5,1,9.1,10.0,0,0,8,1,1
M101187,Health,Small,West,Standard,23,50,54.34,2717.0,35,24.1,4,13.9,8.7,2,2,2,0,0
M101188,Retail,Small,West,Standard,29,52,65.88,3425.76,15,12.3,0,29.7,6.2,0,2,8,1,0
M101189,Services,Small,West,Plus,3,31,94.3,2923.3,20,34.9,2,17.0,6.5,2,0,3,1,1
M101190,Food & Beverage,Small,West,Plus,55,29,92.61,2685.69,3,-24.2,0,5.2,6.6,1,1,1,0,0
M101191,Food & Beverage,Medium,South,Standard,49,153,40.8,6242.4,25,-32.5,0,15.5,6.6,0,0,4,0,0
M101192,Travel,Medium,West,Standard,18,202,41.54,8391.08,22,-17.6,2,6.1,7.1,0,2,2,0,0
M101193,Health,Medium,North,Standard,4,281,88.9,24980.9,5,11.8,2,12.6,6.5,1,0,4,1,1
M101194,Travel,Small,West,Plus,42,33,30.59,1009.47,13,21.9,2,24.7,6.0,1,1,2,1,0
M101195,Retail,Small,South,Standard,40,49,57.13,2799.37,32,9.3,1,11.5,5.1,0,3,6,1,1
M101196,Retail,Small,South,Standard,32,17,114.48,1946.16,19,6.2,1,4.7,6.5,1,2,3,0,0
M101197,Services,Enterprise,North,Standard,10,1049,44.22,46386.78,9,21.8,2,12.0,4.4,0,1,6,1,0
M101198,Food & Beverage,Small,North,Standard,55,60,23.77,1426.2,22,-7.1,0,22.2,7.2,1,2,2,1,0
M101199,eCommerce,Small,South,Standard,26,38,33.9,1288.2,46,26.2,1,6.1,7.4,2,1,1,0,1
M101200,Services,Small,East,Standard,43,30,35.129999999999995,1053.9,4,46.7,3,18.9,6.5,1,1,3,1,0
M101201,Services,Medium,North,Plus,51,175,32.32,5656.0,24,-20.4,1,24.2,7.8,0,1,6,1,0
M101202,eCommerce,Small,West,Standard,33,14,48.57,679.98,19,-2.6,0,12.7,5.6,2,1,8,1,0
M101203,eCommerce,Medium,North,Standard,6,154,160.75,24755.5,5,-27.6,1,11.1,5.9,0,0,8,0,1
M101204,Retail,Medium,West,Standard,53,319,73.07,23309.33,19,-18.2,1,6.4,4.9,1,1,1,0,1
M101205,Retail,Medium,South,Standard,40,179,51.18,9161.22,10,11.6,3,9.4,8.8,1,2,8,1,0
M101206,Services,Small,South,Standard,53,34,53.61,1822.74,12,-34.1,1,9.0,8.1,1,1,4,1,1
M101207,Food & Beverage,Small,North,Standard,37,18,37.74,679.32,22,-14.2,2,18.0,8.8,3,1,1,1,1
M101208,Retail,Small,West,Standard,54,23,53.5,1230.5,21,26.2,0,39.6,8.2,0,3,2,0,0
M101209,Food & Beverage,Small,East,Standard,52,61,111.77,6817.97,21,7.9,0,4.9,6.7,0,2,8,1,0
M101210,eCommerce,Medium,North,Plus,13,273,58.18,15883.14,63,19.9,3,17.8,5.6,1,1,5,1,0
M101211,eCommerce,Small,North,Standard,11,25,92.3,2307.5,13,-25.5,2,21.8,3.6,1,2,2,0,1
M101212,Services,Small,East,Plus,10,32,85.78,2744.96,6,4.5,1,10.9,5.3,2,2,7,1,1
M101213,Food & Beverage,Small,West,Plus,48,40,156.73,6269.2,24,44.5,2,11.8,6.5,1,0,3,1,0
M101214,Retail,Medium,North,Standard,15,145,84.95,12317.75,19,-11.6,1,3.5,4.1,2,2,1,1,1
M101215,Services,Small,North,Standard,27,20,150.85,3017.0,10,-7.7,1,12.2,5.3,0,1,4,0,1
M101216,Food & Beverage,Medium,East,Standard,47,208,96.04,19976.32,9,15.8,2,11.5,6.9,1,2,7,0,0
M101217,Services,Small,North,Standard,26,49,65.89,3228.61,37,-16.8,1,8.4,8.6,1,2,3,1,1
M101218,Services,Enterprise,South,Plus,4,1476,35.94,53047.44,2,18.8,1,13.5,5.8,0,0,2,1,0
M101219,Retail,Medium,North,Standard,22,299,92.01,27510.99,18,-36.5,1,5.2,7.5,0,3,3,1,1
M101220,Retail,Small,South,Plus,6,23,96.24,2213.52,9,-50.4,3,8.4,10.0,0,0,7,1,1
M101221,Retail,Small,East,Standard,23,41,97.63,4002.83,20,9.9,2,13.5,4.0,2,1,2,1,1
M101222,Travel,Small,South,Plus,44,36,10.89,392.04,8,-18.6,4,30.8,7.8,0,3,4,1,1
M101223,Services,Small,South,Plus,31,39,43.59,1700.01,21,-9.4,1,9.5,7.7,1,1,6,0,0
M101224,Retail,Small,South,Plus,40,37,72.56,2684.72,31,22.3,6,17.0,8.8,1,3,1,1,0
M101225,Travel,Enterprise,East,Premium,7,952,45.43,43249.36,10,16.7,3,13.1,8.5,1,2,5,1,1
M101226,Food & Beverage,Medium,North,Premium,45,77,41.37,3185.49,11,-24.0,5,9.9,6.0,1,1,7,1,1
M101227,Food & Beverage,Small,North,Standard,26,60,37.65,2259.0,20,14.4,4,12.3,7.0,1,2,5,0,1
M101228,Health,Medium,North,Standard,17,247,21.93,5416.71,26,-3.6,6,17.9,4.4,1,2,2,1,0
M101229,Retail,Small,West,Standard,39,24,70.47,1691.28,55,12.2,3,14.2,6.1,0,0,5,0,1
M101230,Retail,Enterprise,East,Standard,8,1416,39.78,56328.48,12,2.6,2,15.5,6.9,0,1,8,1,0
M101231,Services,Small,North,Plus,30,34,44.27,1505.18,11,-30.1,4,8.5,7.7,1,2,2,1,1
M101232,Retail,Medium,South,Standard,25,190,51.18,9724.2,6,-12.7,0,5.6,8.6,1,0,2,1,1
M101233,Services,Medium,South,Standard,10,168,76.71,12887.28,1,-50.1,3,5.4,9.9,2,1,5,0,0
M101234,Retail,Small,North,Plus,57,48,64.93,3116.64,31,7.1,3,27.1,5.5,0,1,4,1,0
M101235,Retail,Small,West,Standard,22,30,63.3,1899.0,14,11.7,0,6.7,9.1,0,1,6,0,1
M101236,Retail,Small,West,Plus,3,27,14.28,385.56,6,-12.5,1,12.8,7.4,3,2,5,1,1
M101237,Food & Beverage,Medium,North,Standard,27,327,93.27,30499.29,28,0.5,3,12.9,4.9,1,0,1,0,0
M101238,Retail,Small,North,Plus,58,38,130.41,4955.58,24,-18.4,1,1.9,7.3,1,1,6,1,0
M101239,Retail,Medium,South,Plus,40,209,62.36,13033.24,11,30.6,3,6.7,7.5,0,1,8,1,0
